FID,longitude,latitude,data_hora_gmt,satelite,municipio,estado,pais,geom
focos_ams_ontem_hoje_ref.aadd0eb0-d661-37d6-bdf4-c55bddb14536,-61.472,-11.468,2019-07-08T17:45:00,AQUA_M-T,CACOAL,RONDÔNIA,Brasil,POINT (-11.468 -61.472)
focos_ams_ontem_hoje_ref.ab069129-1915-38de-900a-11f5ab432b30,-64.705,9.765,2019-07-08T17:50:00,AQUA_M-T,Libertad,Anzoátegui,Venezuela,POINT (9.765 -64.705)
focos_ams_ontem_hoje_ref.ab2a4193-e673-31ee-a109-39b6ef1ac9e1,-63.88,-13.956,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.956 -63.88)
focos_ams_ontem_hoje_ref.ab9fc9a9-0f5f-31d8-b6d1-08cef6342f7a,-56.141,-26.692,2019-07-08T17:40:00,AQUA_M-T,San Pedro del Paraná,Itapúa,Paraguay,POINT (-26.692 -56.141)
focos_ams_ontem_hoje_ref.ac054fa8-c535-3bb2-826b-c3da2f334457,-53.108,-31.095,2019-07-08T17:40:00,AQUA_M-T,PIRATINI,RIO GRANDE DO SUL,Brasil,POINT (-31.095 -53.108)
focos_ams_ontem_hoje_ref.ac219038-94b5-3e91-9ec9-65d6b916345a,-60.86,-29.171,2019-07-08T17:40:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-29.171 -60.86)
focos_ams_ontem_hoje_ref.ac7e443c-e08e-3863-913c-a501120ca8ed,-43.293,-3.227,2019-07-08T16:10:00,AQUA_M-T,URBANO SANTOS,MARANHÃO,Brasil,POINT (-3.227 -43.293)
focos_ams_ontem_hoje_ref.acefefb5-83e1-3f32-9ef8-c684f372859d,-53.839,-12.117,2019-07-08T17:45:00,AQUA_M-T,NOVA UBIRATÃ,MATO GROSSO,Brasil,POINT (-12.117 -53.839)
focos_ams_ontem_hoje_ref.ad16abea-d2e5-3f7e-a1ee-3595c1428874,-56.439,-11.442,2019-07-08T17:45:00,AQUA_M-T,TABAPORÃ,MATO GROSSO,Brasil,POINT (-11.442 -56.439)
focos_ams_ontem_hoje_ref.ad49de39-186f-31ab-8441-3c3a5f5ca27d,-57.421,-28.649,2019-07-08T17:40:00,AQUA_M-T,Mercedes,Corrientes,Argentina,POINT (-28.649 -57.421)
focos_ams_ontem_hoje_ref.ad6fd0c9-bc5c-38e1-bde0-39f2799411dd,-54.675,-8.626,2019-07-08T17:45:00,AQUA_M-T,ALTAMIRA,PARÁ,Brasil,POINT (-8.626 -54.675)
focos_ams_ontem_hoje_ref.adc65e11-7be7-3375-b7dc-6f4c7b88e41f,-47.171,-4.412,2019-07-08T16:10:00,AQUA_M-T,AÇAILÂNDIA,MARANHÃO,Brasil,POINT (-4.412 -47.171)
focos_ams_ontem_hoje_ref.ae1e733a-3473-3a98-bb06-03a6b3634f88,-51.016,-25.704,2019-07-08T17:40:00,AQUA_M-T,INÁCIO MARTINS,PARANÁ,Brasil,POINT (-25.704 -51.016)
focos_ams_ontem_hoje_ref.ae5cd908-2f10-3f0b-acbc-cd97d4989520,-55.107,-28.85,2019-07-08T17:40:00,AQUA_M-T,ITACURUBI,RIO GRANDE DO SUL,Brasil,POINT (-28.85 -55.107)
focos_ams_ontem_hoje_ref.ae63959d-c5f1-3e14-a4d6-419bfbe9895f,-55.608,-24.837,2019-07-08T17:40:00,AQUA_M-T,Mariscal Francisco Solano López,Caaguazú,Paraguay,POINT (-24.837 -55.608)
focos_ams_ontem_hoje_ref.aee673ae-f4ad-350b-a809-44e1ad435e38,-55.679,-27.542,2019-07-08T17:40:00,AQUA_M-T,Candelaria,Misiones,Argentina,POINT (-27.542 -55.679)
focos_ams_ontem_hoje_ref.af4abf2e-3980-31d0-bac0-83dc60749464,-58.364,-2.866,2019-07-08T17:45:00,AQUA_M-T,SILVES,AMAZONAS,Brasil,POINT (-2.866 -58.364)
focos_ams_ontem_hoje_ref.af4d307c-df70-3143-b4f2-c455e0ec7505,-58.615,-27.74,2019-07-08T17:40:00,AQUA_M-T,Empedrado,Corrientes,Argentina,POINT (-27.74 -58.615)
focos_ams_ontem_hoje_ref.afb31307-5d95-32d7-82c8-0b7a17fec9f2,-56.881,-20.806,2019-07-08T17:40:00,AQUA_M-T,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,POINT (-20.806 -56.881)
focos_ams_ontem_hoje_ref.afc79544-1dd8-36b5-a84a-edce8adb1ffc,-64.801,-14.247,2019-07-08T17:45:00,AQUA_M-T,Cercado,El Beni,Bolivia,POINT (-14.247 -64.801)
focos_ams_ontem_hoje_ref.afda7170-7772-306d-81da-5acfa96963b8,-57.428,-33.818,2019-07-08T17:40:00,AQUA_M-T,n.a122,Soriano,Uruguay,POINT (-33.818 -57.428)
focos_ams_ontem_hoje_ref.afdcdeb4-2993-33d1-a9e7-9e4f202dd7eb,-56.2,-27.575,2019-07-08T17:40:00,AQUA_M-T,Ituzaingó,Corrientes,Argentina,POINT (-27.575 -56.2)
focos_ams_ontem_hoje_ref.b026bbba-00e6-3b08-b63e-a4133dec65db,-59.143,-27.399,2019-07-08T17:40:00,AQUA_M-T,Libertad,Chaco,Argentina,POINT (-27.399 -59.143)
focos_ams_ontem_hoje_ref.b0709cb5-1489-360d-940d-ef209b0d1b56,-66.476,-13.516,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.516 -66.476)
focos_ams_ontem_hoje_ref.b076f8b9-7747-3006-860c-081e1366efdc,-75.86,-12.93,2019-07-08T19:25:00,AQUA_M-T,Yauyos,Lima,Peru,POINT (-12.93 -75.86)
focos_ams_ontem_hoje_ref.b07ac997-e6ab-3295-a08a-24bebaa02919,-54.842,-2.93,2019-07-08T17:45:00,AQUA_M-T,BELTERRA,PARÁ,Brasil,POINT (-2.93 -54.842)
focos_ams_ontem_hoje_ref.b0a061b5-ccc1-383f-b7de-b834ad464eed,-64.972,-10.67,2019-07-08T17:45:00,AQUA_M-T,GUAJARÁ-MIRIM,RONDÔNIA,Brasil,POINT (-10.67 -64.972)
focos_ams_ontem_hoje_ref.b0b756bf-7336-332e-9474-7fa2d299845e,-56.892,-29.428,2019-07-08T17:40:00,AQUA_M-T,Paso de los Libres,Corrientes,Argentina,POINT (-29.428 -56.892)
focos_ams_ontem_hoje_ref.b0f50915-c4a3-37f5-b89a-1ae8ba2de31a,-59.267,-28.954,2019-07-08T17:40:00,AQUA_M-T,General Obligado,Santa Fe,Argentina,POINT (-28.954 -59.267)
focos_ams_ontem_hoje_ref.b11f95d8-19af-39bf-bcde-56574f75c798,-50.39,-26.973,2019-07-08T17:40:00,AQUA_M-T,SANTA CECÍLIA,SANTA CATARINA,Brasil,POINT (-26.973 -50.39)
focos_ams_ontem_hoje_ref.b1615061-db71-309e-9ba9-ce434b4a0503,-56.321,-26.285,2019-07-08T17:40:00,AQUA_M-T,Caazapá,Caazapá,Paraguay,POINT (-26.285 -56.321)
focos_ams_ontem_hoje_ref.b18dc996-0156-3a3c-b2bd-c532750f351b,-56.049,-26.198,2019-07-08T17:40:00,AQUA_M-T,San Juan Nepomuceno,Caazapá,Paraguay,POINT (-26.198 -56.049)
focos_ams_ontem_hoje_ref.b19e456c-2ba8-3b68-a866-27345d79e395,-56.82,-26.113,2019-07-08T17:40:00,AQUA_M-T,Ybycui,Paraguarí,Paraguay,POINT (-26.113 -56.82)
focos_ams_ontem_hoje_ref.b1e38ef4-6ff2-35f9-af93-b89f9d77fb44,-50.481,-11.849,2019-07-08T17:45:00,AQUA_M-T,FORMOSO DO ARAGUAIA,TOCANTINS,Brasil,POINT (-11.849 -50.481)
focos_ams_ontem_hoje_ref.b1f9caef-fe2f-39b3-b465-618ec353e77c,-56.375,-24.347,2019-07-08T17:40:00,AQUA_M-T,San Estanislao,San Pedro,Paraguay,POINT (-24.347 -56.375)
focos_ams_ontem_hoje_ref.b20e714a-a3fd-3dc9-96bb-5b6ed3629ee1,-60.354,-16.36,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.36 -60.354)
focos_ams_ontem_hoje_ref.b24da860-35e6-34d3-8a19-e5bca58cafad,-55.935,-23.423,2019-07-08T17:40:00,AQUA_M-T,Capitán Bado,Amambay,Paraguay,POINT (-23.423 -55.935)
focos_ams_ontem_hoje_ref.b25e4d5d-c7b4-3eb4-9d7d-d77ffd6a3165,-59.876,-24.056,2019-07-08T17:40:00,AQUA_M-T,Villa Hayes,Presidente Hayes,Paraguay,POINT (-24.056 -59.876)
focos_ams_ontem_hoje_ref.b2e13653-5215-31c7-a5ce-72c35bf424f9,-63.204,-17.675,2019-07-08T17:45:00,AQUA_M-T,Andrés Ibáñez,Santa Cruz,Bolivia,POINT (-17.675 -63.204)
focos_ams_ontem_hoje_ref.b2ef524a-4db8-32a6-a2e7-a639cc7189b1,-57.9,-11.638,2019-07-08T17:45:00,AQUA_M-T,JUARA,MATO GROSSO,Brasil,POINT (-11.638 -57.9)
focos_ams_ontem_hoje_ref.b314ef40-678c-365a-a831-1f2bd63f7c10,-55.406,-28.651,2019-07-08T17:40:00,AQUA_M-T,SANTO ANTÔNIO DAS MISSÕES,RIO GRANDE DO SUL,Brasil,POINT (-28.651 -55.406)
focos_ams_ontem_hoje_ref.b32c0cdb-55b6-3bd7-b6f6-350561342ca0,-55.747,-23.874,2019-07-08T17:40:00,AQUA_M-T,Itanara,Canindeyú,Paraguay,POINT (-23.874 -55.747)
focos_ams_ontem_hoje_ref.b385c0f5-56b9-3288-be5f-06cc49b93b93,-54.86,-25.587,2019-07-08T17:40:00,AQUA_M-T,Minga Guazú,Alto Paraná,Paraguay,POINT (-25.587 -54.86)
focos_ams_ontem_hoje_ref.b4140420-c8e5-3e7a-83db-e925ef5dd91c,-57.802,-23.202,2019-07-08T17:40:00,AQUA_M-T,Pozo Colorado,Presidente Hayes,Paraguay,POINT (-23.202 -57.802)
focos_ams_ontem_hoje_ref.b42bcb8c-a095-3f9b-ba3a-6c1fd2fce8a1,-61.392,-23.235,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-23.235 -61.392)
focos_ams_ontem_hoje_ref.b44ad158-24fd-3001-8923-5c05848c74ae,-60.372,-16.362,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.362 -60.372)
focos_ams_ontem_hoje_ref.b47619df-5b29-3b39-8304-d75b9e604879,-57.039,-27.435,2019-07-08T17:40:00,AQUA_M-T,Ayolas,Misiones,Paraguay,POINT (-27.435 -57.039)
focos_ams_ontem_hoje_ref.b49211ae-bb06-38b1-9ff9-41bbdbe7e6f4,-63.679,-9.553,2019-07-08T17:45:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-9.553 -63.679)
focos_ams_ontem_hoje_ref.b494b275-0ada-3ffa-bb26-f3d84090710b,-56.513,-26.564,2019-07-08T17:40:00,AQUA_M-T,Fulgencio Yegros,Caazapá,Paraguay,POINT (-26.564 -56.513)
focos_ams_ontem_hoje_ref.b4c47131-e941-3b72-971f-9b8b138fccce,-42.567,-17.552,2019-07-08T16:05:00,AQUA_M-T,CAPELINHA,MINAS GERAIS,Brasil,POINT (-17.552 -42.567)
focos_ams_ontem_hoje_ref.b4e3e586-0624-3157-9235-dafe80b17377,-61.243,-17.623,2019-07-08T17:45:00,AQUA_M-T,Chiquitos,Santa Cruz,Bolivia,POINT (-17.623 -61.243)
focos_ams_ontem_hoje_ref.b4ff8923-bff3-340a-8846-7a90164ce521,-56.058,-26.53,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.53 -56.058)
focos_ams_ontem_hoje_ref.b55ee8c1-ce5e-3fb8-bd06-e6111f9ab538,-55.813,-24.685,2019-07-08T17:40:00,AQUA_M-T,Villa San Isidro Curuguaty,Canindeyú,Paraguay,POINT (-24.685 -55.813)
focos_ams_ontem_hoje_ref.b57301f5-1460-3ad9-a59f-4853d29205ee,-61.916,-22.598,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-22.598 -61.916)
focos_ams_ontem_hoje_ref.b57cafe8-2098-3240-911e-b0771de278f5,-63.644,-8.794,2019-07-08T17:45:00,AQUA_M-T,CANDEIAS DO JAMARI,RONDÔNIA,Brasil,POINT (-8.794 -63.644)
focos_ams_ontem_hoje_ref.b5e3932f-317c-3f89-a141-371aeb3c138f,-50.567,-11.172,2019-07-08T17:45:00,AQUA_M-T,LAGOA DA CONFUSÃO,TOCANTINS,Brasil,POINT (-11.172 -50.567)
focos_ams_ontem_hoje_ref.b624758a-288c-3397-bf3e-648ebef5f2a1,-57.263,-23.195,2019-07-08T17:40:00,AQUA_M-T,Loreto,Concepción,Paraguay,POINT (-23.195 -57.263)
focos_ams_ontem_hoje_ref.b62c49f6-7754-3dc9-9447-ede8ad394bba,-55.507,-28.492,2019-07-08T17:40:00,AQUA_M-T,SANTO ANTÔNIO DAS MISSÕES,RIO GRANDE DO SUL,Brasil,POINT (-28.492 -55.507)
focos_ams_ontem_hoje_ref.b6f7bdef-478c-3cbf-93d9-6b9f424966fe,-59.256,-15.768,2019-07-08T17:45:00,AQUA_M-T,PONTES E LACERDA,MATO GROSSO,Brasil,POINT (-15.768 -59.256)
focos_ams_ontem_hoje_ref.b7c23348-b03a-357b-b760-2fdd00ca4acd,-56.003,-25.822,2019-07-08T17:40:00,AQUA_M-T,Independencia,Guairá,Paraguay,POINT (-25.822 -56.003)
focos_ams_ontem_hoje_ref.b7cd4ffa-6a4e-3990-bacf-cf5e694cb327,-58.878,-18.823,2019-07-08T17:45:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.823 -58.878)
focos_ams_ontem_hoje_ref.b8527342-9104-3df7-8c06-ade815686ece,-63.725,-13.58,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.58 -63.725)
focos_ams_ontem_hoje_ref.b8635180-5cbe-34c8-9a4f-9736e23abeae,-57.041,-29.478,2019-07-08T17:40:00,AQUA_M-T,Paso de los Libres,Corrientes,Argentina,POINT (-29.478 -57.041)
focos_ams_ontem_hoje_ref.b8845121-ce80-31c0-b608-382607a76a57,-55.993,-22.981,2019-07-08T17:40:00,AQUA_M-T,Pedro Juan Caballero,Amambay,Paraguay,POINT (-22.981 -55.993)
focos_ams_ontem_hoje_ref.b8b474db-4e68-3585-950d-3ea4b08fa54e,-58.135,-24.172,2019-07-08T17:40:00,AQUA_M-T,Villa Hayes,Presidente Hayes,Paraguay,POINT (-24.172 -58.135)
focos_ams_ontem_hoje_ref.b8b4baf9-9614-3718-ac73-d1dafe0e180c,-61.075,-22.134,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-22.134 -61.075)
focos_ams_ontem_hoje_ref.b9b70471-9328-3432-91a5-a1ec8cfedba7,-64.077,-8.589,2019-07-08T17:45:00,AQUA_M-T,CANUTAMA,AMAZONAS,Brasil,POINT (-8.589 -64.077)
focos_ams_ontem_hoje_ref.b9c07134-bd9c-3dc7-8b7a-d946f2657611,-57.971,-20.115,2019-07-08T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.115 -57.971)
focos_ams_ontem_hoje_ref.ba3824c7-1370-3be9-9b30-f017ccf24330,-57.96,-20.123,2019-07-08T17:45:00,AQUA_M-T,CORUMBÁ,MATO GROSSO DO SUL,Brasil,POINT (-20.123 -57.96)
focos_ams_ontem_hoje_ref.ba4b39a3-ba21-3413-998f-d7db6a61b18a,-57.847,-25.189,2019-07-08T17:40:00,AQUA_M-T,Pilcomayo,Formosa,Argentina,POINT (-25.189 -57.847)
focos_ams_ontem_hoje_ref.ba819b3e-f369-3020-8b1b-c5649163be17,-49.195,-18.611,2019-07-08T17:45:00,AQUA_M-T,CENTRALINA,MINAS GERAIS,Brasil,POINT (-18.611 -49.195)
focos_ams_ontem_hoje_ref.ba86d44e-88ef-324b-a316-b69d54686c63,-66.475,-12.323,2019-07-08T17:45:00,AQUA_M-T,José Ballivián,El Beni,Bolivia,POINT (-12.323 -66.475)
focos_ams_ontem_hoje_ref.ba88f457-038d-3ecf-9cac-6f22f99074ee,-64.036,-8.718,2019-07-08T17:45:00,AQUA_M-T,PORTO VELHO,RONDÔNIA,Brasil,POINT (-8.718 -64.036)
focos_ams_ontem_hoje_ref.ba9185a3-19dc-3243-9a62-ec479855962d,-56.128,-27.472,2019-07-08T17:40:00,AQUA_M-T,Ituzaingó,Corrientes,Argentina,POINT (-27.472 -56.128)
focos_ams_ontem_hoje_ref.ba942823-2214-3db6-97db-18adf47b6dc5,-55.136,-19.895,2019-07-08T17:40:00,AQUA_M-T,CORGUINHO,MATO GROSSO DO SUL,Brasil,POINT (-19.895 -55.136)
focos_ams_ontem_hoje_ref.bac54ba3-37f9-3291-8d89-990f58d17428,-56.934,-27.364,2019-07-08T17:40:00,AQUA_M-T,Ayolas,Misiones,Paraguay,POINT (-27.364 -56.934)
focos_ams_ontem_hoje_ref.bbb1d008-8515-3474-b2f2-909ef7c8f18c,-64.203,-13.928,2019-07-08T17:45:00,AQUA_M-T,Vaca Díez,El Beni,Bolivia,POINT (-13.928 -64.203)
focos_ams_ontem_hoje_ref.bbdb197c-af89-392d-89e6-bd35b37b2e7a,-80.959,-4.874,2019-07-08T19:25:00,AQUA_M-T,Paita,Piura,Peru,POINT (-4.874 -80.959)
focos_ams_ontem_hoje_ref.bc6a0922-7432-3c8e-8e91-24cc9683f374,-58.965,-27.301,2019-07-08T17:40:00,AQUA_M-T,Primero de Mayo,Chaco,Argentina,POINT (-27.301 -58.965)
focos_ams_ontem_hoje_ref.bcdc590a-421e-3448-9497-ba99f4c7eae7,-52.477,-12.515,2019-07-08T17:45:00,AQUA_M-T,QUERÊNCIA,MATO GROSSO,Brasil,POINT (-12.515 -52.477)
focos_ams_ontem_hoje_ref.bcec7194-8f3a-3845-9ddd-f880c3cda47a,-50.421,-15.647,2019-07-08T17:45:00,AQUA_M-T,GOIÁS,GOIÁS,Brasil,POINT (-15.647 -50.421)
focos_ams_ontem_hoje_ref.bd0b2c68-da00-34d4-9ed9-f2f22bdcde38,-61.592,-20.948,2019-07-08T17:40:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-20.948 -61.592)
focos_ams_ontem_hoje_ref.bd97b54d-39eb-3437-ba67-013ddfe2a5fe,-56.319,-23.935,2019-07-08T17:40:00,AQUA_M-T,General Isidoro Resquín,San Pedro,Paraguay,POINT (-23.935 -56.319)
focos_ams_ontem_hoje_ref.bdbe4ec8-5662-35da-999d-403e723184d5,-56.996,-22.527,2019-07-08T17:40:00,AQUA_M-T,Concepción,Concepción,Paraguay,POINT (-22.527 -56.996)
focos_ams_ontem_hoje_ref.be14d1bb-e51e-31cc-87ea-2d23b54ce8c6,-57.187,-25.183,2019-07-08T17:40:00,AQUA_M-T,Loma Grande,Cordillera,Paraguay,POINT (-25.183 -57.187)
focos_ams_ontem_hoje_ref.be2baf25-ea68-34d9-a0d3-7c93e1981e84,-60.847,-29.17,2019-07-08T17:40:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-29.17 -60.847)
focos_ams_ontem_hoje_ref.be4c09ba-fba6-369c-8ccd-e024fc88e158,-69.935,-14.132,2019-07-08T17:45:00,AQUA_M-T,Carabaya,Puno,Peru,POINT (-14.132 -69.935)
focos_ams_ontem_hoje_ref.be971fee-336e-3326-ab94-a868e349171d,-60.364,-16.379,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.379 -60.364)
focos_ams_ontem_hoje_ref.beecff19-5771-3eb1-ae9f-8f181680ac94,-56.444,-11.455,2019-07-08T17:45:00,AQUA_M-T,TABAPORÃ,MATO GROSSO,Brasil,POINT (-11.455 -56.444)
focos_ams_ontem_hoje_ref.bf3cd025-b575-3ea6-b4c5-31328496da89,-45.762,-20.171,2019-07-08T16:05:00,AQUA_M-T,IGUATAMA,MINAS GERAIS,Brasil,POINT (-20.171 -45.762)
focos_ams_ontem_hoje_ref.bf895881-3fa7-30f3-b34c-85095f0d8ff4,-55.135,-22.862,2019-07-08T17:40:00,AQUA_M-T,LAGUNA CARAPÃ,MATO GROSSO DO SUL,Brasil,POINT (-22.862 -55.135)
focos_ams_ontem_hoje_ref.c005a2ee-1f3b-3c5c-8258-8189b1e2311b,-56.157,-27.044,2019-07-08T17:40:00,AQUA_M-T,General Artigas,Itapúa,Paraguay,POINT (-27.044 -56.157)
focos_ams_ontem_hoje_ref.c05c689c-eaa3-36c4-8bf9-e983ecd599bf,-60.352,-16.369,2019-07-08T17:45:00,AQUA_M-T,José Miguel de Velasco,Santa Cruz,Bolivia,POINT (-16.369 -60.352)
focos_ams_ontem_hoje_ref.c0c3f977-2d08-363b-a0d2-7352c7de887b,-61.195,-27.253,2019-07-08T17:40:00,AQUA_M-T,Chacabuco,Chaco,Argentina,POINT (-27.253 -61.195)
focos_ams_ontem_hoje_ref.c14a9f43-f01d-3d86-a776-3d2feda9bbbf,-58.694,-29.034,2019-07-08T17:40:00,AQUA_M-T,Lavalle,Corrientes,Argentina,POINT (-29.034 -58.694)
focos_ams_ontem_hoje_ref.c1554278-4569-36b8-aec4-d3de8e6089f9,-56.93,-29.241,2019-07-08T17:40:00,AQUA_M-T,Paso de los Libres,Corrientes,Argentina,POINT (-29.241 -56.93)
focos_ams_ontem_hoje_ref.c1c2f674-d875-307c-981f-32750a668d7a,-55.925,-26.373,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.373 -55.925)
focos_ams_ontem_hoje_ref.c1e4d72c-cb25-3b8d-a472-8ea8bc0f3046,-63.025,-27.389,2019-07-08T17:40:00,AQUA_M-T,Moreno,Santiago del Estero,Argentina,POINT (-27.389 -63.025)
focos_ams_ontem_hoje_ref.c20f7bdf-553e-3aed-9871-cfa667ddabc0,-56.699,-24.852,2019-07-08T17:40:00,AQUA_M-T,25 de Diciembre,San Pedro,Paraguay,POINT (-24.852 -56.699)
focos_ams_ontem_hoje_ref.c2302026-246c-36fc-bc8e-bfb2d13f84cb,-56.343,-26.657,2019-07-08T17:40:00,AQUA_M-T,Yuty,Caazapá,Paraguay,POINT (-26.657 -56.343)
focos_ams_ontem_hoje_ref.c2352b6f-481c-35cd-8abf-3935982e1aca,-61.082,-29.096,2019-07-08T17:40:00,AQUA_M-T,Nueve de Julio,Santa Fe,Argentina,POINT (-29.096 -61.082)
focos_ams_ontem_hoje_ref.c2372aab-11d1-3216-872d-a98bc6b04d3b,-58.152,-30.43,2019-07-08T17:40:00,AQUA_M-T,Federación,Entre Ríos,Argentina,POINT (-30.43 -58.152)
focos_ams_ontem_hoje_ref.c2517886-7460-3646-bb4c-a3c13af8fa3e,-60.705,-21.288,2019-07-08T17:40:00,AQUA_M-T,General Eugenio A. Garay,Boquerón,Paraguay,POINT (-21.288 -60.705)
focos_ams_ontem_hoje_ref.c2849563-a704-3c04-9f24-ae79ad5052bb,-55.995,-23.996,2019-07-08T17:40:00,AQUA_M-T,General Isidoro Resquín,San Pedro,Paraguay,POINT (-23.996 -55.995)
focos_ams_ontem_hoje_ref.c297eea4-14a8-3e38-9089-749b28c5ae13,-62.167,-21.999,2019-07-08T17:40:00,AQUA_M-T,Doctor Pedro P. Peña,Boquerón,Paraguay,POINT (-21.999 -62.167)
focos_ams_ontem_hoje_ref.c2a01e0d-8948-327a-bb6d-721ae4c004a0,-66.321,-13.09,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-13.09 -66.321)
focos_ams_ontem_hoje_ref.c2b19925-30a2-3fcd-baa2-5395c407cc18,-62.488,-9.009,2019-07-08T17:45:00,AQUA_M-T,CUJUBIM,RONDÔNIA,Brasil,POINT (-9.009 -62.488)
focos_ams_ontem_hoje_ref.c2fd42f3-881f-3766-b754-dbf72ae9b926,-55.407,-18.969,2019-07-08T17:45:00,AQUA_M-T,RIO VERDE DE MATO GROSSO,MATO GROSSO DO SUL,Brasil,POINT (-18.969 -55.407)
focos_ams_ontem_hoje_ref.c31242e6-06ed-372f-91a4-eaff27974ae1,-42.009,-19.012,2019-07-08T16:05:00,AQUA_M-T,ALPERCATA,MINAS GERAIS,Brasil,POINT (-19.012 -42.009)
focos_ams_ontem_hoje_ref.c331aaa3-ed9f-306f-b4ea-81979d8779ea,-50.75,-25.456,2019-07-08T17:40:00,AQUA_M-T,IRATI,PARANÁ,Brasil,POINT (-25.456 -50.75)
focos_ams_ontem_hoje_ref.c359d4d7-9543-31b2-94ee-ca07bd18670c,-62.166,-18.273,2019-07-08T17:45:00,AQUA_M-T,Cordillera,Santa Cruz,Bolivia,POINT (-18.273 -62.166)
focos_ams_ontem_hoje_ref.c3bdbf8f-2eba-31a2-ab63-e5b6398e5d35,-65.62,-14.03,2019-07-08T17:45:00,AQUA_M-T,Yacuma,El Beni,Bolivia,POINT (-14.03 -65.62)
focos_ams_ontem_hoje_ref.c3bed236-b37c-351f-ba17-32509e7b4a10,-56.883,-20.797,2019-07-08T17:40:00,AQUA_M-T,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,POINT (-20.797 -56.883)
focos_ams_ontem_hoje_ref.c4198a01-66ca-3b65-ae78-815e8a4c36b3,-58.574,-23.159,2019-07-08T17:40:00,AQUA_M-T,Pozo Colorado,Presidente Hayes,Paraguay,POINT (-23.159 -58.574)
focos_ams_ontem_hoje_ref.c481e274-859e-3b7c-a531-0fba1d6bc8cf,-56.532,-13.437,2019-07-08T17:45:00,AQUA_M-T,NOVA MUTUM,MATO GROSSO,Brasil,POINT (-13.437 -56.532)
focos_ams_ontem_hoje_ref.c49a58d4-c83e-3099-a42c-32a4fadc2f8c,-56.689,-26.977,2019-07-08T17:40:00,AQUA_M-T,Santiago,Misiones,Paraguay,POINT (-26.977 -56.689)
focos_ams_ontem_hoje_ref.c54e462a-2f6b-34ef-abc4-ad52bf321cd4,-67.794,-16.581,2019-07-08T17:45:00,AQUA_M-T,Sud Yungas,La Paz,Bolivia,POINT (-16.581 -67.794)
focos_ams_ontem_hoje_ref.c57db255-f24d-340a-b0b3-525de1b6fd2c,-60.712,-29.092,2019-07-08T17:40:00,AQUA_M-T,Vera,Santa Fe,Argentina,POINT (-29.092 -60.712)
focos_ams_ontem_hoje_ref.c5e56fe4-6188-3dc8-96e0-ff0b74d95d64,-64.092,-15.594,2019-07-08T17:45:00,AQUA_M-T,Marbán,El Beni,Bolivia,POINT (-15.594 -64.092)
focos_ams_ontem_hoje_ref.c60b73c7-4168-3c18-8625-747a7ceb7e97,-58.3,-25.042,2019-07-08T17:40:00,AQUA_M-T,Pilcomayo,Formosa,Argentina,POINT (-25.042 -58.3)
focos_ams_ontem_hoje_ref.c622f0aa-f5bd-3eaf-815c-91c8f2b0d628,-62.735,-24.796,2019-07-08T17:40:00,AQUA_M-T,Rivadavia,Salta,Argentina,POINT (-24.796 -62.735)
focos_ams_ontem_hoje_ref.c6540816-c705-33d0-80f8-5597a3f3548e,-55.793,-23.905,2019-07-08T17:40:00,AQUA_M-T,Itanara,Canindeyú,Paraguay,POINT (-23.905 -55.793)
focos_ams_ontem_hoje_ref.c66b2bf0-32a1-37dd-ba48-738b8cd53e8c,-56.749,-26.977,2019-07-08T17:40:00,AQUA_M-T,Santiago,Misiones,Paraguay,POINT (-26.977 -56.749)
